# WikiLean join fabric — Wikidata QID ↔ Mathlib declaration.
# Released CC0 (public domain). Source: wikilean.jackmccarthy.org
# tier: merged = @[wikidata] tag reviewed & merged into mathlib master;
#       mathlib-maintainer = from mathlib docs/1000.yaml; ai(-verified) = catalog mapping.
# Columns: qid\tdecl\tmodule\ttier\tlabel
Q249148	Configuration.ProjectivePlane	Mathlib.Combinatorics.Configuration	ai	Synthetic geometry
Q249514	ProbabilityTheory.meas_ge_le_variance_div_sq	Mathlib.Probability.Moments.Variance	ai	Chebyshev's inequality
Q249748	spectralRadius	Mathlib.Analysis.Normed.Algebra.Spectrum	ai-verified	spectral radius
Q253214	Metric.isCompact_iff_isClosed_bounded	Mathlib.Topology.MetricSpace.Bounded	merged	Heine–Borel theorem
Q255166	klDiv	Mathlib.InformationTheory.KullbackLeibler.Basic	ai	Kullback–Leibler divergence
Q258374	MeasureTheory.OuterMeasure.caratheodory	Mathlib.MeasureTheory.OuterMeasure.Caratheodory	mathlib-maintainer	Carathéodory's theorem (measure theory)
Q263214	Delone.DeloneSet	Mathlib.Analysis.AperiodicOrder.Delone.Basic	ai	Quasicrystal
Q263809	CStarAlgebra	Mathlib.Analysis.CStarAlgebra.Classes	ai	C*-algebra
Q268493	WeierstrassCurve.IsElliptic	Mathlib.AlgebraicGeometry.EllipticCurve.Weierstrass	ai	Elliptic curve
Q269878	Asymptotics.IsBigO	Mathlib.Analysis.Asymptotics.Defs	ai	Big O notation
Q272735	SimpleGraph.IsTree	Mathlib.Combinatorics.SimpleGraph.Acyclic	ai	Tree (graph theory)
Q273023	Real.eulerMascheroniConstant	Mathlib.NumberTheory.Harmonic.EulerMascheroni	ai	Euler's constant
Q274506	MeasureTheory.pdf.IsUniform	Mathlib.Probability.Distributions.Uniform	ai-verified	continuous uniform distribution
Q276082	ZMod.wilsons_lemma	Mathlib.NumberTheory.Wilson	mathlib-maintainer	Wilson's theorem
Q278090	posterior	Mathlib.Probability.Kernel.Posterior	ai	Prior probability
Q281854	FirstOrder.Language.BoundedFormula.IsPrenex	Mathlib.ModelTheory.Complexity	ai	Prenex normal form
Q284164	Nat.Partrec	Mathlib.Computability.Partrec	ai	General recursive function
Q285719	EuclideanGeometry.Sphere.thales_theorem	Mathlib.Geometry.Euclidean.Angle.Sphere	mathlib-maintainer	Thales's theorem
Q288465	MulAction	Mathlib.Algebra.Group.Action.Defs	merged	Group action
Q290810	exists_maximal_of_chains_bounded	Mathlib.Order.Zorn	ai	Zorn's lemma
Q303402	LinearMap.rank_range_add_rank_ker	Mathlib.LinearAlgebra.Dimension.RankNullity	ai	Rank–nullity theorem
Q305936	MeasureTheory.Lp	Mathlib.MeasureTheory.Function.LpSpace.Basic	ai	Lp space
Q306393	UniqueFactorizationMonoid.radical	Mathlib.RingTheory.Radical.Basic	ai	Abc conjecture
Q307772	Nat.rfind	Mathlib.Computability.Partrec	ai	Mu operator
Q309157	Nat.Partrec	Mathlib.Computability.Partrec	ai	Church–Turing thesis
Q310395	neg_one_mul	Mathlib.Algebra.Ring.Defs	ai	−1
Q311627	Padic	Mathlib.NumberTheory.Padics.PadicNumbers	merged	P-adic number
Q318737	CategoryTheory.Abelian	Mathlib.CategoryTheory.Abelian.Basic	merged	Abelian category
Q318751	isCommMonObj_of_isProper_of_geometricallyIntegral	Mathlib.AlgebraicGeometry.Group.Abelian	ai	Abelian variety
Q318767	Complex.tendsto_tsum_powerSeries_nhdsWithin_stolzCone	Mathlib.Analysis.Complex.AbelLimit	mathlib-maintainer	Abel's theorem
Q319400	ZMod	Mathlib.Data.ZMod.Defs	ai	Modular arithmetic
Q319913	ConvexOn	Mathlib.Analysis.Convex.Function	ai	Convex function
Q320357	IsClosed	Mathlib.Topology.Defs.Basic	ai-verified	closed set
Q321119	MonoidHom.id	Mathlib.Algebra.Group.Hom.Defs	ai	Identity function
Q326908	T2Space	Mathlib.Topology.Separation.Hausdorff	ai	Hausdorff space
Q327069	ProbabilityTheory.cond	Mathlib.Probability.ConditionalProbability	merged	Conditional probability
Q328998	Complex	Mathlib.Data.Complex.Basic	ai	Complex plane
Q331350	Affine.Simplex	Mathlib.LinearAlgebra.AffineSpace.Simplex.Basic	ai	Simplex
Q332648	IsCoveringMap	Mathlib.Topology.Covering.Basic	ai	Covering space
Q332791	Matrix.diagonal	Mathlib.Data.Matrix.Diagonal	ai-verified	diagonal matrix
Q333464	IsBigO	Mathlib.Analysis.Asymptotics.Defs	ai	Analysis of algorithms
Q333871	Matrix.orthogonalGroup	Mathlib.LinearAlgebra.UnitaryGroup	ai	Orthogonal matrix
Q338047	ContextFreeGrammar	Mathlib.Computability.ContextFreeGrammar	ai	Context-free grammar
Q338886	MeasureTheory.integral_divergence_of_hasFDerivAt_off_countable	Mathlib.MeasureTheory.Integral.DivergenceTheorem	ai	Divergence theorem
Q339011	Matrix.IsSymm	Mathlib.LinearAlgebra.Matrix.Symmetric	ai-verified	symmetric matrix
Q339444	HarmonicAt	Mathlib.Analysis.InnerProductSpace.Harmonic.Basic	ai	Laplace's equation
Q339495	Affine.Simplex.altitude	Mathlib.Geometry.Euclidean.Altitude	ai	Altitude (triangle)
Q357858	CategoryTheory.Adjunction	Mathlib.CategoryTheory.Adjunction.Basic	ai	Adjoint functors
Q364089	LinearRecurrence	Mathlib.Algebra.LinearRecurrence	merged	linear recurrence with constant coefficients
Q369377	LinearOrder	Mathlib.Order.Defs.LinearOrder	ai	Total order
Q371983	Set.indicator	Mathlib.Algebra.Notation.Indicator	ai	Indicator function
Q374195	Polynomial.newtonMap	Mathlib.Dynamics.Newton	ai	Newton's method
Q379078	Cardinal.cantor	Mathlib.SetTheory.Cardinal.Order	ai	Cantor's paradox
Q380172	Tree	Mathlib.Data.Tree.Basic	ai	Binary tree
Q381040	starRingEnd	Mathlib.Algebra.Star.Basic	ai	Complex conjugate
Q381060	Setoid.IsPartition	Mathlib.Data.Setoid.Partition	ai	Partition of a set
Q381892	CompactSpace	Mathlib.Topology.Defs.Filter	merged	Compact space
Q382520	AffineSpace	Mathlib.LinearAlgebra.AffineSpace.Defs	ai	Affine geometry
Q382698	AffineSpace	Mathlib.LinearAlgebra.AffineSpace.Defs	ai	Affine space
Q386228	ProbabilityTheory.cdf	Mathlib.Probability.CDF	merged	Cumulative distribution function
Q389813	irrational_sqrt_two	Mathlib.NumberTheory.Real.Irrational	ai	Square root of 2
Q420714	AkraBazziRecurrence.isBigO_asympBound	Mathlib.Computability.AkraBazzi.AkraBazzi	mathlib-maintainer	Akra–Bazzi theorem
Q420904	LinearMap.singularValues	Mathlib.Analysis.InnerProductSpace.SingularValues	ai	Singular value decomposition
Q422187	Language.isRegular_iff_finite_range_leftQuotient	Mathlib.Computability.MyhillNerode	mathlib-maintainer	Myhill–Nerode theorem
Q428971	Real.rpow	Mathlib.Analysis.SpecialFunctions.Pow.Real	ai	Power law
Q431078	FreeGroup	Mathlib.GroupTheory.FreeGroup.Basic	merged	Free group
Q445569	LinearMap.baseChange	Mathlib.LinearAlgebra.TensorProduct.Tower	ai	Complexification
Q459547	EuclideanGeometry.mul_dist_add_mul_dist_eq_mul_dist_of_cospherical	Mathlib.Geometry.Euclidean.Sphere.Ptolemy	mathlib-maintainer	Ptolemy's theorem
Q463359	ConvexOn	Mathlib.Analysis.Convex.Function	ai	Convex optimization
Q464118	MeasureTheory.intervalIntegral_tendsto_integral_Ioi	Mathlib.MeasureTheory.Integral.IntegralEqImproper	ai	Improper integral
Q465274	IsPicardLindelof	Mathlib.Analysis.ODE.PicardLindelof	ai	Ordinary differential equation
Q466720	deriv_mul	Mathlib.Analysis.Calculus.Deriv.Mul	ai	Product rule
Q467606	FirstOrder.Language.Theory.Model	Mathlib.ModelTheory.Semantics	ai	Model theory
Q468391	tendsto_subseq_of_frequently_bounded	Mathlib.Topology.MetricSpace.Sequences	mathlib-maintainer	Bolzano–Weierstrass theorem
Q468881	Complex.betaIntegral	Mathlib.Analysis.SpecialFunctions.Gamma.Beta	ai	Beta function
Q470877	Stirling.tendsto_stirlingSeq_sqrt_pi	Mathlib.Analysis.SpecialFunctions.Stirling	mathlib-maintainer	Stirling's theorem
Q472883	legendreSym.quadratic_reciprocity	Mathlib.NumberTheory.LegendreSymbol.QuadraticReciprocity	ai	Quadratic reciprocity
Q474715	PartialOrder	Mathlib.Order.Defs.PartialOrder	ai	Partially ordered set
Q474881	Cardinal.cantor	Mathlib.SetTheory.Cardinal.Order	ai	Cantor's theorem
Q476776	Theorems100.quartic_eq_zero_iff	Archive.Wiedijk100Theorems.SolutionOfCubicQuartic	mathlib-maintainer	Solutions of a general quartic equation
Q484298	ChartedSpace	Mathlib.Geometry.Manifold.ChartedSpace	ai	Surface (topology)
Q484637	LinearMap	Mathlib.Algebra.Module.LinearMap.Defs	ai	Linear equation
Q504843	SimpleGraph.Coloring	Mathlib.Combinatorics.SimpleGraph.Coloring.VertexColoring	ai	Graph coloring
Q505798	Subgroup.card_subgroup_dvd_card	Mathlib.GroupTheory.Coset.Card	merged	Lagrange's theorem (group theory)
Q510197	SimpleGraph.tutte	Mathlib.Combinatorics.SimpleGraph.Tutte	mathlib-maintainer	Tutte theorem
Q511093	Finset.centroid	Mathlib.LinearAlgebra.AffineSpace.Centroid	ai	Centroid
Q513028	Nat.gcd_eq_gcd_ab	Mathlib.Data.Int.GCD	mathlib-maintainer	Bézout's identity
Q513175	IsConformalMap	Mathlib.Analysis.Normed.Operator.Conformal	ai	Conformal geometry
Q516776	Measurable	Mathlib.MeasureTheory.MeasurableSpace.Defs	merged	Measurable function
Q518131	ConvexOn.map_integral_le	Mathlib.Analysis.Convex.Integral	ai	Jensen's inequality
Q518831	setBernoulli	Mathlib.Probability.Distributions.SetBernoulli	ai	Bernoulli process
Q519967	Submodule.orthogonalProjectionOnto	Mathlib.Analysis.InnerProductSpace.Projection.Basic	ai-verified	projection (linear algebra)
Q524607	Matrix.GeneralLinearGroup	Mathlib.LinearAlgebra.Matrix.GeneralLinearGroup.Defs	ai	General linear group
Q527863	WeierstrassCurve.LFunction	Mathlib.AlgebraicGeometry.EllipticCurve.LFunction	ai	Birch and Swinnerton-Dyer conjecture
Q530152	IsPicardLindelof.exists_eq_forall_mem_Icc_hasDerivWithinAt	Mathlib.Analysis.ODE.PicardLindelof	ai	Picard–Lindelöf theorem
Q534112	Martingale	Mathlib.Probability.Martingale.Basic	ai	Martingale (probability theory)
Q534131	RootPairing.IsRootSystem	Mathlib.LinearAlgebra.RootSystem.Defs	merged	Root system
Q536640	Finset.all_card_le_biUnion_card_iff_exists_injective	Mathlib.Combinatorics.Hall.Basic	mathlib-maintainer	Hall's marriage theorem
Q537618	WeakDual.isCompact_polar	Mathlib.Analysis.Normed.Module.WeakDual	mathlib-maintainer	Banach–Alaoglu theorem
Q543956	IsCoveringMap.monodromy	Mathlib.Topology.Homotopy.Lifting	ai	Monodromy
Q550402	Nat.infinite_setOf_prime_and_eq_mod	Mathlib.NumberTheory.LSeries.PrimesInAP	mathlib-maintainer	Dirichlet's theorem on arithmetic progressions
Q550593	IsKleinFour	Mathlib.GroupTheory.SpecificGroups.KleinFour	ai	Klein four-group
Q565186	MeasureTheory.dimH	Mathlib.Topology.MetricSpace.HausdorffDimension	ai	Hausdorff dimension
Q570779	Multiset.prod_X_add_C_eq_sum_esymm	Mathlib.RingTheory.Polynomial.Vieta	mathlib-maintainer	Vieta's formulas
Q571124	IsSimpleGroup	Mathlib.GroupTheory.Subgroup.Simple	merged	Simple group
Q573509	PiLp.dist_eq_of_L1	Mathlib.Analysis.Normed.Lp.PiLp	ai	Taxicab geometry
Q574523	Manifold.IsImmersion	Mathlib.Geometry.Manifold.Immersion	ai	Immersion (mathematics)
Q574844	MonoidHom.ker	Mathlib.Algebra.Group.Subgroup.Ker	ai	Kernel (algebra)
Q576478	Differentiable.apply_eq_apply_of_bounded	Mathlib.Analysis.Complex.Liouville	ai	Liouville's theorem (complex analysis)
Q577835	Algebra	Mathlib.Algebra.Algebra.Defs	ai	Field extension
Q578985	TendstoInDistribution	Mathlib.MeasureTheory.Function.ConvergenceInDistribution	ai	Convergence of random variables
Q579267	VectorField.mlieBracket	Mathlib.Geometry.Manifold.VectorField.LieBracket	ai	Lie derivative
Q579600	Module.Dual	Mathlib.LinearAlgebra.Dual.Defs	ai	Functional (mathematics)
Q579978	HomologicalComplex	Mathlib.Algebra.Homology.HomologicalComplex	ai	Homological algebra
Q582659	ExpGrowth.expGrowthSup	Mathlib.Analysis.Asymptotics.ExpGrowth	ai	Exponential growth
Q585740	llr	Mathlib.MeasureTheory.Measure.LogLikelihoodRatio	ai	Likelihood-ratio test
Q595298	Sheaf	Mathlib.CategoryTheory.Sites.Sheaf	ai	Sheaf (mathematics)
Q595364	Lattice	Mathlib.Order.Lattice	ai	Lattice (order)
Q595466	Monotone.tendstoLocallyUniformly_of_forall_tendsto	Mathlib.Topology.UniformSpace.Dini	mathlib-maintainer	Dini's theorem
Q595742	UpperHalfPlane.smulAux	Mathlib.Analysis.Complex.UpperHalfPlane.MoebiusAction	ai	Möbius transformation
Q598870	IsLocalExtrOn.exists_multipliers_of_hasStrictFDerivAt	Mathlib.Analysis.Calculus.LagrangeMultipliers	ai-verified	Lagrange multiplier
Q599027	InnerProductSpace.HarmonicAt	Mathlib.Analysis.InnerProductSpace.Harmonic.Basic	ai-verified	harmonic function
Q600043	FDRep.character	Mathlib.RepresentationTheory.Character	ai	Character theory
Q600590	Fin.cons	Mathlib.Data.Fin.Tuple.Basic	ai	Tuple
Q602136	UniquelyDecodable	Mathlib.InformationTheory.Coding.UniquelyDecodable	ai	Coding theory
Q603880	GaloisField	Mathlib.FieldTheory.Finite.GaloisField	ai	Finite field
Q607728	Irrational	Mathlib.NumberTheory.Real.Irrational	merged	Irrational number
Q609612	fixedPoints.completeLattice	Mathlib.Order.FixedPoints	mathlib-maintainer	Knaster–Tarski theorem
Q613048	NumberField	Mathlib.NumberTheory.NumberField.Basic	ai	Algebraic number theory
Q616608	NumberField	Mathlib.NumberTheory.NumberField.Basic	merged	Algebraic number field
Q617295	NFA	Mathlib.Computability.NFA	ai	Nondeterministic finite automaton
Q619511	Polynomial.Chebyshev.T	Mathlib.RingTheory.Polynomial.Chebyshev	ai	Chebyshev polynomials
Q619985	Finset.sum_pow_eq_sum_piAntidiag_of_commute	Mathlib.Data.Nat.Choose.Multinomial	mathlib-maintainer	Multinomial theorem
Q621542	CommSq	Mathlib.CategoryTheory.CommSq	ai	Commutative diagram
Q621550	TopologicalSpace	Mathlib.Topology.Defs.Basic	ai	General topology
Q622679	LieGroup	Mathlib.Geometry.Manifold.Algebra.LieGroup	ai	Lie group
Q622741	differentiableAt_complex_iff_differentiableAt_real	Mathlib.Analysis.Complex.Conformal	ai	Cauchy–Riemann equations
Q623472	MeasureTheory.IsProbabilityMeasure	Mathlib.MeasureTheory.Measure.Typeclasses.Probability	ai-verified	probability space
Q623818	Ordnode	Mathlib.Data.Ordmap.Ordnode	ai	Binary search tree
Q623950	ZMod.dft	Mathlib.Analysis.Fourier.ZMod	ai	Fast Fourier transform
Q625303	ProbabilityTheory.iIndep	Mathlib.Probability.Independence.Basic	ai	Independence (probability theory)
Q630650	CuspFormClass.qExpansion_isBigO	Mathlib.NumberTheory.ModularForms.Bounds	ai	Ramanujan–Petersson conjecture
Q632546	Nat.bertrand	Mathlib.NumberTheory.Bertrand	mathlib-maintainer	Bertrand's postulate
Q632814	IsRiemannianManifold	Mathlib.Geometry.Manifold.Riemannian.Basic	ai	Riemannian manifold
Q636889	fderiv	Mathlib.Analysis.Calculus.FDeriv.Defs	ai	Derivative (multivariable calculus)
Q637347	Lagrange.interpolate	Mathlib.LinearAlgebra.Lagrange	ai	Polynomial interpolation
Q638328	Flow	Mathlib.Dynamics.Flow	ai-verified	dynamical system
Q642620	closure_convexHull_extremePoints	Mathlib.Analysis.Convex.KreinMilman	mathlib-maintainer	Krein–Milman theorem
Q643513	MeasureTheory.Lp.instCompleteSpace	Mathlib.MeasureTheory.Function.LpSpace.Complete	ai	Riesz–Fischer theorem
Q643669	ClosureOperator	Mathlib.Order.Closure	ai	Generator (mathematics)
Q643826	TendstoInDistribution.prodMk_of_tendstoInMeasure_const	Mathlib.MeasureTheory.Function.ConvergenceInDistribution	ai	Slutsky's theorem
Q644719	EuclideanHalfSpace	Mathlib.Geometry.Manifold.Instances.Real	ai-verified	half-space
Q648995	AlgebraicGeometry.Scheme	Mathlib.AlgebraicGeometry.Scheme	ai	Algebraic variety
Q649616	angle_eq_angle_of_dist_eq	Mathlib.Geometry.Euclidean.Triangle	ai	Pons asinorum
Q652446	UniformSpace	Mathlib.Topology.UniformSpace.Defs	merged	Uniform space
Q656645	Polynomial.isNoetherianRing	Mathlib.RingTheory.Polynomial.Basic	ai	Hilbert's basis theorem
Q656772	Matrix.aeval_self_charpoly	Mathlib.LinearAlgebra.Matrix.Charpoly.Basic	ai	Cayley–Hamilton theorem
Q657482	AbelRuffini.exists_not_solvable_by_rad	Archive.Wiedijk100Theorems.AbelRuffini	mathlib-maintainer	Abel–Ruffini theorem
Q658429	VectorBundle	Mathlib.Topology.VectorBundle.Basic	ai	Vector bundle
Q659746	IsWellOrder	Mathlib.Order.RelClasses	merged	Well-order
Q660799	exists_hasDerivWithinAt_eq_of_gt_of_lt	Mathlib.Analysis.Calculus.Darboux	mathlib-maintainer	Darboux's theorem (analysis)
Q662830	FundamentalGroup	Mathlib.AlgebraicTopology.FundamentalGroupoid.FundamentalGroup	ai	Fundamental group
Q664495	LieAlgebra	Mathlib.Algebra.Lie.Basic	ai	Lie algebra
Q670036	eVariationOn	Mathlib.Topology.EMetricSpace.BoundedVariation	ai	Arc length
Q670235	Nat.primeFactorsList_unique	Mathlib.Data.Nat.Factors	ai	Fundamental theorem of arithmetic
Q674533	Real.arcsin	Mathlib.Analysis.SpecialFunctions.Trigonometric.Inverse	ai	Inverse trigonometric functions
Q674689	CliffordAlgebra	Mathlib.LinearAlgebra.CliffordAlgebra.Basic	merged	Clifford algebra
Q679903	Mul	Init.Prelude	ai	Magma (algebra)
Q680081	TopologicalSpace.SeparableSpace	Mathlib.Topology.Bases	ai	Separable space
Q684363	Matrix.specialUnitaryGroup	Mathlib.LinearAlgebra.UnitaryGroup	ai	Special unitary group
Q685140	RiemannHypothesis	Mathlib.NumberTheory.LSeries.RiemannZeta	ai	Generalized Riemann hypothesis
Q690935	IsSaddlePointOn	Mathlib.Order.SaddlePoint	ai	Saddle point
Q694114	bernoulli	Mathlib.NumberTheory.Bernoulli	ai	Bernoulli number
Q697181	BoxIntegral.IntegrationParams.Riemann	Mathlib.Analysis.BoxIntegral.Partition.Filter	ai	Riemann integral
Q713113	Real.ofDigits_const_last_eq_one	Mathlib.Analysis.Real.OfDigits	ai	0.999...
Q715358	Neg	Mathlib.Algebra.Notation	ai	Additive inverse
Q715746	circleMap	Mathlib.Analysis.SpecialFunctions.Complex.CircleMap	ai	Circular motion
Q716171	ZMod.erdos_ginzburg_ziv	Mathlib.Combinatorics.Additive.ErdosGinzburgZiv	mathlib-maintainer	Erdős–Ginzburg–Ziv theorem
Q718875	Finset.erdos_ko_rado	Mathlib.Combinatorics.SetFamily.KruskalKatona	mathlib-maintainer	Erdős–Ko–Rado theorem
Q719395	CategoryTheory.Category	Mathlib.CategoryTheory.Category.Basic	merged	Category (mathematics)
Q720459	SimpleGraph.turanGraph	Mathlib.Combinatorics.SimpleGraph.Extremal.Turan	ai	Turán graph
Q720469	char_dvd_card_solutions_of_sum_lt	Mathlib.FieldTheory.ChevalleyWarning	mathlib-maintainer	Chevalley–Warning theorem
Q724975	GaussianInt	Mathlib.NumberTheory.Zsqrtd.GaussianInt	ai	Gaussian integer
Q726212	Bornology.IsBounded	Mathlib.Topology.Bornology.Basic	ai-verified	bounded set
Q727102	IsLocalExtr.deriv_eq_zero	Mathlib.Analysis.Calculus.LocalExtr.Basic	mathlib-maintainer	Fermat's theorem (stationary points)
Q727103	Matrix.unitaryGroup	Mathlib.LinearAlgebra.UnitaryGroup	ai	Unitary matrix
Q727659	CommRing	Mathlib.Algebra.Ring.Defs	ai	Commutative algebra
Q728435	Subspace	Mathlib.Algebra.Module.Submodule.Basic	ai-verified	linear subspace
Q729471	Function.cantor_surjective	Mathlib.Logic.Function.Basic	ai	Cantor's diagonal argument
Q730384	Gal	Mathlib.FieldTheory.Galois.Notation	ai	Galois group
Q731894	ENNReal.lintegral_mul_le_Lp_mul_Lq	Mathlib.MeasureTheory.Integral.MeanInequalities	ai	Hölder's inequality
Q736753	QuadraticForm	Mathlib.LinearAlgebra.QuadraticForm.Basic	ai	Quadratic form
Q737851	Equidecomp	Mathlib.Algebra.Group.Action.Equidecomp	ai	Banach–Tarski paradox
Q739245	SimpleGraph.extremalNumber	Mathlib.Combinatorics.SimpleGraph.Extremal.Basic	ai	Extremal graph theory
Q739403	EuclideanGeometry.dist_sq_mul_dist_add_dist_sq_mul_dist	Mathlib.Geometry.Euclidean.Triangle	mathlib-maintainer	Stewart's theorem
Q740207	Isometry	Mathlib.Topology.MetricSpace.Isometry	ai	Isometry
Q740970	LinearRecurrence	Mathlib.Algebra.LinearRecurrence	ai	Recurrence relation
Q741865	UniformContinuous	Mathlib.Topology.UniformSpace.Defs	ai	Uniform continuity
Q743179	Subgroup.Normal	Mathlib.Algebra.Group.Subgroup.Defs	merged	Normal subgroup
Q746083	ContinuousMap.Homotopy	Mathlib.Topology.Homotopy.Basic	merged	Homotopy
Q746550	TangentBundle	Mathlib.Geometry.Manifold.IsManifold.Basic	merged	Tangent bundle
Q750432	fderiv	Mathlib.Analysis.Calculus.FDeriv.Defs	ai	Differential of a function
Q752375	IsCompact.exists_isMinOn	Mathlib.Topology.Order.Compact	mathlib-maintainer	Extreme value theorem
Q752487	Module.Dual	Mathlib.LinearAlgebra.Dual.Defs	merged	Dual space
Q752532	Language.IsRegular	Mathlib.Computability.DFA	ai	Regular language
Q752718	Asymptotics.IsBigO	Mathlib.Analysis.Asymptotics.Defs	ai	Asymptotic analysis
Q753445	trapezoidal_integral	Mathlib.MeasureTheory.Integral.IntervalIntegral.TrapezoidalRule	ai	Numerical integration
Q756254	betaMeasure	Mathlib.Probability.Distributions.Beta	ai	Beta distribution
Q756747	rootsOfUnity	Mathlib.RingTheory.RootsOfUnity.Basic	ai	Root of unity
Q756946	Nat.sum_four_squares	Mathlib.NumberTheory.SumFourSquares	mathlib-maintainer	Lagrange's four-square theorem
Q757269	RiemannianMetric	Mathlib.Topology.VectorBundle.Riemannian	ai	Metric tensor
Q759832	IsSolvable	Mathlib.GroupTheory.Solvable	merged	Solvable group
Q762856	Multiset.count	Mathlib.Data.Multiset.Count	ai	Frequency (statistics)
Q764287	Combinatorics.exists_mono_homothetic_copy	Mathlib.Combinatorics.HalesJewett	mathlib-maintainer	Van der Waerden's theorem
Q765987	CompactSpace.uniformContinuous_of_continuous	Mathlib.Topology.UniformSpace.HeineCantor	mathlib-maintainer	Heine–Cantor theorem
Q766522	IsGalois.intermediateFieldEquivSubgroup	Mathlib.FieldTheory.Galois.Basic	ai	Fundamental theorem of Galois theory
Q768074	RootPairing.weylGroup	Mathlib.LinearAlgebra.RootSystem.WeylGroup	ai-verified	Weyl group
Q772232	MeasureTheory.condExp	Mathlib.MeasureTheory.Function.ConditionalExpectation.Basic	merged	Conditional expectation
Q774123	polynomialFunctions_closure_eq_top	Mathlib.Topology.ContinuousMap.Weierstrass	ai	Approximation theory
Q776578	IsSimpleRing.exists_algEquiv_matrix_divisionRing	Mathlib.RingTheory.SimpleModule.WedderburnArtin	mathlib-maintainer	Wedderburn–Artin theorem
Q777879	SchauderBasis	Mathlib.Analysis.Normed.Module.Bases	ai	Schauder basis
Q791663	Irrational.beattySeq_symmDiff_beattySeq_pos	Mathlib.NumberTheory.Rayleigh	mathlib-maintainer	Beatty's theorem
Q806066	NormedAlgebra	Mathlib.Analysis.Normed.Module.Basic	ai	Banach algebra
Q810431	hasSum_zeta_two	Mathlib.NumberTheory.ZetaValues	mathlib-maintainer	Basel problem
Q812534	cond_eq_inv_mul_cond_mul	Mathlib.Probability.ConditionalProbability	ai	Bayesian probability
Q812535	posterior	Mathlib.Probability.Kernel.Posterior	ai	Bayesian inference
Q812880	Cube.boundary	Mathlib.Topology.Homotopy.HomotopyGroup	ai	Cube
Q816063	Nat.bell	Mathlib.Combinatorics.Enumerative.Bell	ai	Bell number
Q818930	Computable	Mathlib.Computability.Partrec	ai	Computability theory
Q822139	charFun	Mathlib.MeasureTheory.Measure.CharacteristicFunction.Basic	ai	Characteristic function (probability theory)
Q825367	PMF.bernoulli	Mathlib.Probability.ProbabilityMassFunction.Constructions	ai	Coin flipping
Q825857	OnePoint	Mathlib.Topology.Compactification.OnePoint.Basic	ai	Riemann sphere
Q826467	SimpleGraph.IsRegularOfDegree	Mathlib.Combinatorics.SimpleGraph.Finite	ai-verified	regular graph
Q827230	Module.Basis.addHaar	Mathlib.MeasureTheory.Measure.Haar.OfBasis	ai	Lebesgue measure
Q829653	BoundedVariationOn	Mathlib.Topology.EMetricSpace.BoundedVariation	ai	Bounded variation
Q831672	SimpleGraph.Connected.exists_isTree_le	Mathlib.Combinatorics.SimpleGraph.Acyclic	ai	Spanning tree
Q833480	binomialSeries	Mathlib.Analysis.Analytic.Binomial	ai	Binomial series
Q834025	DiffContOnCl.circleIntegral_eq_zero	Mathlib.Analysis.Complex.CauchyIntegral	ai	Cauchy's integral theorem
Q834884	FirstOrder.Language.Theory.CompleteType	Mathlib.ModelTheory.Types	ai	Type (model theory)
Q834981	SimpleGraph.Iso	Mathlib.Combinatorics.SimpleGraph.Maps	ai	Graph automorphism
Q837414	Algebra	Mathlib.Algebra.Algebra.Defs	ai	Hypercomplex number
Q837683	paretoMeasure	Mathlib.Probability.Distributions.Pareto	ai	Pareto distribution
Q837924	LinearMap.BilinForm	Mathlib.LinearAlgebra.BilinearMap	ai-verified	bilinear form
Q838611	Metric.ball	Mathlib.Topology.MetricSpace.Pseudo.Defs	merged	Ball (mathematics)
Q840810	Ordinal.limitRecOn	Mathlib.SetTheory.Ordinal.Arithmetic	ai	Transfinite induction
Q842217	bayesRisk	Mathlib.Probability.Decision.Risk.Defs	ai	Bayes estimator
Q842953	Besicovitch.ae_tendsto_measure_inter_div	Mathlib.MeasureTheory.Covering.Besicovitch	mathlib-maintainer	Lebesgue's density theorem
Q844718	Turing.Machine	Mathlib.Computability.TuringMachine.PostTuringMachine	ai	Theory of computation
Q844937	MeasureTheory.integral_prod	Mathlib.MeasureTheory.Integral.Prod	ai	Multiple integral
Q845060	IsExtrOn	Mathlib.Order.Filter.Extr	merged	maxima and minima
Q845060	IsMaxOn	Mathlib.Order.Filter.Extr	merged	Maximum and minimum
Q846354	Turing.TM2ComputableInPolyTime	Mathlib.Computability.TuringMachine.Computable	ai	P (complexity)
Q847073	EuclideanSpace.dist_eq	Mathlib.Analysis.InnerProductSpace.PiL2	merged	Euclidean distance
Q847204	Filter.Tendsto	Mathlib.Order.Filter.Defs	ai	Limit of a sequence
Q847600	Differentiable	Mathlib.Analysis.Calculus.FDeriv.Defs	ai	Entire function
Q848368	Orientation.rotation	Mathlib.Geometry.Euclidean.Angle.Oriented.Rotation	ai	Rotation (mathematics)
Q848375	HasStrictFDerivAt.implicitFunction	Mathlib.Analysis.Calculus.Implicit	ai	Implicit function theorem
Q848539	GroupWithZero	Mathlib.Algebra.GroupWithZero.Defs	ai	Division by zero
Q848569	CompleteSpace	Mathlib.Topology.UniformSpace.Cauchy	merged	Complete metric space
Q849512	Equiv.Perm	Mathlib.Logic.Equiv.Defs	ai	Symmetric group
